  Rang,month,day,hour,= Production brute des centrales d'HQP (MWh),- Consommation des centrales d'HQP (MWh),+ Électricité reçue par HQP aux points de raccordement des centrales et des interconnexions (MWh),+ Consommation attribuable à la puissance interruptible mise à la disposition d'HQP majorée des pertes de transport (MWh),production,- Volume des engagements du Producteur envers des tiers (MWh),= Volume d'électricité fournie par le Producteur au Distributeur (MWh),- Volume des approvisionnements hors patrimoniaux provenant d'HQP (MWh),= Volume d'électricité mobilisée par le Distributeur au titre de l'électricité patrimoniale (MWh)," Volume d'électricité patrimoniale
(bâtonnets affectés) (MWh)", Volume d'électricité mobilisée par le Distributeur en dépassement de l'électricité patrimoniale (MWh), Coût unitaire du dépassement ($/MWh),= Coût total horaire ($),(DAM HQ + TSC NYPA-HQ + NTAC + SC NYISO) * T ($/MWh)
846,2,5,6,"25,174",57,"5,337",0,"30,454","4,150","26,304",1817,"24,487",24579,0,110.00,0,12.69
847,2,5,7,"28,024",60,"5,401",0,"33,365","4,821","28,545",1817,"26,728",26821,0,110.00,0,14.85
848,2,5,8,"29,188",60,"5,471",0,"34,599","5,112","29,487",1817,"27,670",27831,0,110.00,0,19.76
849,2,5,9,"29,639",61,"5,758",0,"35,336","5,524","29,812",1817,"27,995",28122,0,110.00,0,23.93
850,2,5,10,"29,284",61,"5,668",0,"34,891","5,812","29,079",1817,"27,262",27398,0,110.00,0,23.73
851,2,5,11,"29,047",61,"5,573",0,"34,559","5,647","28,913",1817,"27,096",27211,0,110.00,0,22.32
852,2,5,12,"28,723",60,"5,613",0,"34,276","5,722","28,554",1817,"26,737",26837,0,110.00,0,23.73
853,2,5,13,"28,308",60,"5,655",0,"33,904","5,714","28,190",1817,"26,372",26488,0,110.00,0,23.73
854,2,5,14,"27,169",58,"5,782",0,"32,893","5,483","27,410",1817,"25,593",25638,0,110.00,0,20.79
855,2,5,15,"25,979",57,"5,865",0,"31,786","5,047","26,739",1817,"24,922",25021,0,110.00,0,20.25
856,2,5,16,"25,464",56,"5,861",0,"31,269","5,212","26,057",1817,"24,240",24382,0,110.00,0,23.73
857,2,5,17,"26,854",58,"5,913",0,"32,709","5,671","27,038",1817,"25,221",25323,0,110.00,0,31.36
858,2,5,18,"28,290",59,"6,033",0,"34,264","5,733","28,531",1817,"26,714",26807,0,110.00,0,36.52
859,2,5,19,"27,847",59,"6,135",0,"33,923","5,541","28,382",1817,"26,565",26642,0,110.00,0,32.73
860,2,5,20,"26,694",58,"6,038",0,"32,674","5,375","27,299",1817,"25,482",25535,0,110.00,0,28.22
861,2,5,21,"26,502",60,"5,965",0,"32,407","5,610","26,798",1817,"24,981",25075,0,110.00,0,27.51
862,2,5,22,"25,675",59,"6,077",0,"31,693","5,537","26,157",1817,"24,339",24473,0,110.00,0,23.73
863,2,5,23,"23,821",57,"5,709",0,"29,472","5,004","24,468",1817,"22,651",23141,0,110.00,0,20.39
864,2,5,23,"23,082",56,"5,605",0,"28,630","4,271","24,359",1817,"22,541",23056,0,110.00,0,19.92
865,2,6,1,"22,117",55,"5,453",0,"27,516","3,929","23,587",1817,"21,769",22520,0,110.00,0,17.44
866,2,6,2,"21,831",55,"5,537",0,"27,312","3,797","23,515",1817,"21,698",22479,0,110.00,0,15.84
867,2,6,3,"21,804",55,"5,584",0,"27,333","3,831","23,502",1817,"21,685",22463,0,110.00,0,14.85
868,2,6,4,"22,093",55,"5,666",0,"27,704","3,834","23,870",1817,"22,052",22719,0,110.00,0,14.96
869,2,6,5,"22,460",55,"5,698",0,"28,103","3,829","24,274",1817,"22,457",22968,0,110.00,0,15.14
870,2,6,6,"23,100",56,"5,785",0,"28,829","3,902","24,928",1817,"23,110",23521,0,110.00,0,16.73
871,2,6,7,"24,532",57,"5,985",0,"30,459","4,446","26,013",1817,"24,196",24333,0,110.00,0,18.31
872,2,6,8,"25,989",57,"6,152",0,"32,084","5,194","26,890",1817,"25,073",25198,0,110.00,0,19.61
873,2,6,9,"26,685",58,"6,111",0,"32,738","5,479","27,259",1817,"25,442",25493,0,110.00,0,24.42
874,2,6,10,"26,330",58,"6,298",0,"32,571","5,452","27,119",1817,"25,302",25389,0,110.00,0,23.73
875,2,6,11,"25,538",57,"6,515",0,"31,996","5,286","26,711",1817,"24,893",24998,0,110.00,0,21.28
876,2,6,12,"24,740",55,"6,697",0,"31,382","5,024","26,358",1817,"24,541",24638,0,110.00,0,22.32
877,2,6,13,"23,393",55,"7,016",0,"30,354","4,409","25,945",1817,"24,128",24278,0,110.00,0,19.67
878,2,6,14,"22,205",54,"6,990",0,"29,141","3,977","25,164",1817,"23,346",23706,0,110.00,0,19.59
879,2,6,15,"22,462",54,"7,084",0,"29,492","4,272","25,219",1817,"23,402",23725,0,110.00,0,18.97
880,2,6,16,"23,433",55,"7,232",0,"30,610","4,510","26,100",1817,"24,283",24429,0,110.00,0,19.57
881,2,6,17,"24,796",56,"7,634",0,"32,374","5,198","27,176",1817,"25,359",25437,0,110.00,0,25.68
882,2,6,18,"27,291",59,"7,700",0,"34,932","5,781","29,151",1817,"27,333",27473,0,110.00,0,30.82
883,2,6,19,"27,304",60,"7,853",0,"35,098","5,853","29,245",1817,"27,427",27542,0,110.00,0,34.91
884,2,6,20,"26,210",58,"7,938",0,"34,090","5,596","28,493",1817,"26,676",26772,0,110.00,0,28.92
885,2,6,21,"25,640",58,"8,085",0,"33,667","5,881","27,786",1817,"25,969",25996,0,110.00,0,26.97
886,2,6,22,"25,220",58,"8,144",0,"33,306","5,920","27,386",1817,"25,568",25607,0,110.00,0,26.33
887,2,6,23,"24,363",57,"8,066",0,"32,371","5,855","26,516",1817,"24,699",24768,0,110.00,0,23.73
888,2,6,23,"23,728",57,"8,027",0,"31,698","5,896","25,802",1817,"23,985",24167,0,110.00,0,21.42
889,2,7,1,"23,572",56,"8,021",0,"31,537","5,827","25,710",1817,"23,893",24066,0,110.00,0,23.73
890,2,7,2,"23,119",56,"7,942",0,"31,005","5,427","25,578",1817,"23,761",23954,0,110.00,0,19.83
891,2,7,3,"23,330",56,"7,859",0,"31,132","5,552","25,580",1817,"23,763",23955,0,110.00,0,19.38
892,2,7,4,"24,088",57,"7,693",0,"31,723","5,644","26,079",1817,"24,262",24401,0,110.00,0,19.92
893,2,7,5,"24,705",57,"7,690",0,"32,337","5,678","26,659",1817,"24,842",24938,0,110.00,0,19.92
894,2,7,6,"25,349",58,"7,368",0,"32,659","5,419","27,240",1817,"25,423",25479,0,110.00,0,19.92
895,2,7,7,"26,652",58,"7,060",0,"33,655","5,376","28,279",1817,"26,462",26580,0,110.00,0,19.67
896,2,7,8,"27,594",59,"6,540",0,"34,075","5,296","28,779",1817,"26,961",27121,0,110.00,0,19.43
897,2,7,9,"27,813",59,"6,543",0,"34,297","5,331","28,966",1817,"27,149",27271,0,110.00,0,28.95
898,2,7,10,"28,048",60,"6,260",0,"34,249","5,668","28,581",1817,"26,764",26876,0,110.00,0,27.60
899,2,7,11,"28,058",60,"6,119",0,"34,118","5,868","28,250",1817,"26,433",26521,0,110.00,0,27.16
900,2,7,12,"27,973",59,"6,073",0,"33,986","5,839","28,148",1817,"26,331",26443,0,110.00,0,27.09
901,2,7,13,"27,147",59,"5,762",0,"32,850","5,219","27,631",1817,"25,814",25848,0,110.00,0,26.98
902,2,7,14,"26,589",59,"5,779",0,"32,308","5,465","26,843",1817,"25,026",25119,0,110.00,0,25.06
903,2,7,15,"26,619",60,"5,869",0,"32,429","5,665","26,764",1817,"24,947",25043,0,110.00,0,24.67
904,2,7,16,"27,229",59,"5,981",0,"33,151","5,782","27,369",1817,"25,552",25597,0,110.00,0,24.63
905,2,7,17,"28,255",60,"6,163",0,"34,359","5,998","28,361",1817,"26,543",26637,0,110.00,0,23.12
906,2,7,18,"29,960",62,"6,170",0,"36,067","6,102","29,966",1817,"28,149",28306,0,110.00,0,34.72
907,2,7,19,"29,578",62,"6,402",0,"35,918","6,070","29,848",1817,"28,031",28150,0,110.00,0,36.52
908,2,7,20,"28,420",62,"6,184",0,"34,542","5,821","28,721",1817,"26,904",27037,0,110.00,0,32.17
909,2,7,21,"28,028",62,"6,029",0,"33,995","5,800","28,194",1817,"26,377",26489,0,110.00,0,26.50
910,2,7,22,"27,396",61,"5,785",0,"33,120","5,745","27,374",1817,"25,557",25600,0,110.00,0,21.97
911,2,7,23,"26,562",60,"5,746",0,"32,249","5,709","26,540",1817,"24,723",24778,0,110.00,0,21.51
912,2,7,23,"25,561",59,"5,887",0,"31,389","5,379","26,009",1817,"24,192",24332,0,110.00,0,19.92
913,2,8,1,"25,077",58,"5,862",0,"30,881","5,083","25,798",1817,"23,981",24162,0,110.00,0,23.21
914,2,8,2,"25,027",58,"5,931",0,"30,900","5,235","25,666",1817,"23,849",24045,0,110.00,0,22.41
915,2,8,3,"25,666",59,"6,054",0,"31,662","5,401","26,261",1817,"24,444",24546,0,110.00,0,21.32
916,2,8,4,"26,204",59,"6,210",0,"32,355","5,474","26,881",1817,"25,064",25179,0,110.00,0,21.19
917,2,8,5,"26,827",61,"6,466",0,"33,233","5,440","27,793",1817,"25,976",26000,0,110.00,0,23.39
918,2,8,6,"28,324",61,"6,554",0,"34,816","5,476","29,340",1817,"27,523",27671,0,110.00,0,26.62
919,2,8,7,"30,451",63,"6,747",0,"37,135","5,582","31,553",1817,"29,736",29968,0,300.00,0,39.97
920,2,8,8,"31,300",64,"7,032",0,"38,268","5,948","32,320",1817,"30,503",31109,0,300.00,0,48.27
921,2,8,9,"30,260",63,"7,327",0,"37,525","6,065","31,460",1817,"29,643",29894,0,300.00,0,59.85
922,2,8,10,"28,774",61,"7,302",0,"36,014","6,071","29,944",1817,"28,127",28258,0,110.00,0,52.70
923,2,8,11,"27,134",60,"7,551",0,"34,626","6,112","28,514",1817,"26,697",26785,0,110.00,0,47.66
924,2,8,12,"26,108",60,"7,821",0,"33,869","6,074","27,795",1817,"25,978",26001,0,110.00,0,43.41
925,2,8,13,"25,284",59,"7,974",0,"33,200","6,080","27,119",1817,"25,302",25395,0,110.00,0,41.03
926,2,8,14,"24,871",58,"7,955",0,"32,768","6,036","26,731",1817,"24,914",25018,0,110.00,0,41.42
927,2,8,15,"24,490",58,"7,889",0,"32,320","5,954","26,366",1817,"24,549",24643,0,110.00,0,41.62
928,2,8,16,"25,175",59,"7,781",0,"32,897","6,003","26,895",1817,"25,078",25201,0,110.00,0,42.79
929,2,8,17,"27,507",60,"7,694",0,"35,141","6,053","29,088",1817,"27,271",27403,0,110.00,0,48.81
930,2,8,18,"29,956",63,"7,706",0,"37,599","6,073","31,526",1817,"29,709",29945,0,300.00,0,70.00
931,2,8,19,"30,163",63,"7,776",0,"37,877","6,150","31,727",1817,"29,910",30205,0,300.00,0,81.75
932,2,8,20,"29,862",63,"7,827",0,"37,627","6,136","31,491",1817,"29,674",29906,0,300.00,0,71.11
933,2,8,21,"29,161",63,"7,857",0,"36,955","6,067","30,888",1817,"29,071",29305,0,300.00,0,59.05
934,2,8,22,"28,138",63,"7,905",0,"35,981","6,006","29,974",1817,"28,157",28324,0,110.00,0,44.54
935,2,8,23,"27,396",62,"7,848",0,"35,182","6,070","29,112",1817,"27,295",27421,0,110.00,0,41.80
936,2,8,23,"26,606",61,"7,632",0,"34,178","5,976","28,201",1817,"26,384",26491,0,110.00,0,39.36
937,2,9,1,"26,745",61,"7,404",0,"34,088","6,083","28,005",1817,"26,188",26233,0,110.00,0,40.37
938,2,9,2,"26,947",61,"7,279",0,"34,165","6,096","28,068",1817,"26,251",26329,0,110.00,0,36.50
939,2,9,3,"27,259",61,"7,259",0,"34,457","6,096","28,361",1817,"26,544",26637,0,110.00,0,31.20
940,2,9,4,"27,665",61,"7,124",0,"34,728","5,978","28,750",1817,"26,933",27086,0,110.00,0,31.73
941,2,9,5,"28,212",60,"6,855",0,"35,007","5,941","29,066",1817,"27,249",27396,0,110.00,0,31.31
942,2,9,6,"29,449",62,"6,943",0,"36,331","6,077","30,253",1817,"28,436",28608,0,110.00,0,40.85
943,2,9,7,"30,672",63,"7,213",0,"37,822","5,234","32,588",1817,"30,771",31366,0,300.00,0,49.95
944,2,9,8,"31,220",64,"6,682",0,"37,838","4,814","33,024",1817,"31,207",32038,0,300.00,0,56.38
945,2,9,9,"31,484",64,"6,493",0,"37,914","5,246","32,667",1817,"30,850",31579,0,300.00,0,67.38
946,2,9,10,"30,766",63,"6,911",0,"37,615","5,812","31,802",1817,"29,985",30314,0,300.00,0,65.86
947,2,9,11,"29,955",62,"6,185",0,"36,078","5,826","30,252",1817,"28,435",28606,0,110.00,0,58.69
948,2,9,12,"29,657",62,"6,232",0,"35,827","5,931","29,896",1817,"28,079",28216,0,110.00,0,56.23
949,2,9,13,"28,422",61,"6,228",0,"34,589","5,845","28,744",1817,"26,927",27076,0,110.00,0,46.43
950,2,9,14,"27,694",61,"6,215",0,"33,849","5,852","27,997",1817,"26,180",26218,0,110.00,0,43.25
951,2,9,15,"26,628",60,"6,150",0,"32,718","5,631","27,087",1817,"25,270",25374,0,110.00,0,42.41
952,2,9,16,"27,146",61,"6,099",0,"33,184","5,897","27,286",1817,"25,469",25522,0,110.00,0,45.10
953,2,9,17,"29,544",62,"6,101",0,"35,582","6,033","29,548",1817,"27,731",27908,0,110.00,0,53.87
954,2,9,18,"31,338",64,"6,493",0,"37,767","5,815","31,952",1817,"30,135",30508,0,300.00,0,71.44
955,2,9,19,"31,149",64,"6,605",0,"37,691","5,835","31,856",1817,"30,039",30351,0,300.00,0,85.86
956,2,9,20,"30,711",63,"6,609",0,"37,257","6,229","31,028",1817,"29,211",29459,0,300.00,0,62.78
957,2,9,21,"30,593",63,"6,247",0,"36,777","6,108","30,670",1817,"28,852",29069,0,110.00,0,47.88
958,2,9,22,"29,573",62,"6,321",0,"35,832","6,038","29,793",1817,"27,976",28105,0,110.00,0,40.71
959,2,9,23,"28,454",60,"6,378",0,"34,772","6,352","28,420",1817,"26,603",26688,0,110.00,0,38.78
960,2,9,23,"27,449",61,"6,402",0,"33,790","6,085","27,705",1817,"25,888",25912,0,110.00,0,37.44
961,2,10,1,"26,892",60,"6,350",0,"33,183","5,979","27,204",1817,"25,387",25448,0,110.00,0,29.92
962,2,10,2,"26,929",60,"6,680",0,"33,549","5,978","27,571",1817,"25,754",25784,0,110.00,0,29.31
963,2,10,3,"26,245",59,"6,603",0,"32,790","5,306","27,484",1817,"25,667",25738,0,110.00,0,26.27
964,2,10,4,"26,076",59,"6,577",0,"32,594","4,862","27,731",1817,"25,914",25928,0,110.00,0,26.27
965,2,10,5,"26,218",59,"6,398",0,"32,557","4,796","27,761",1817,"25,944",25950,0,110.00,0,28.73
966,2,10,6,"28,561",61,"6,330",0,"34,829","5,467","29,362",1817,"27,545",27700,0,110.00,0,34.30
967,2,10,7,"30,730",63,"6,306",0,"36,972","5,356","31,616",1817,"29,799",30050,0,300.00,0,47.88
968,2,10,8,"31,720",64,"6,756",0,"38,412","5,296","33,116",1817,"31,299",32177,0,300.00,0,82.92
969,2,10,9,"30,663",63,"6,549",0,"37,148","5,865","31,283",1817,"29,466",29732,0,300.00,0,81.70
970,2,10,10,"29,737",62,"6,314",0,"35,988","5,917","30,071",1817,"28,254",28457,0,110.00,0,76.33
971,2,10,11,"28,010",62,"6,451",0,"34,399","5,661","28,738",1817,"26,921",27069,0,110.00,0,56.89
972,2,10,12,"26,467",60,"6,722",0,"33,129","5,622","27,507",1817,"25,690",25750,0,110.00,0,54.17
973,2,10,13,"25,885",59,"6,964",0,"32,789","5,941","26,848",1817,"25,031",25124,0,110.00,0,48.03
974,2,10,14,"25,267",58,"7,173",0,"32,382","6,069","26,313",1817,"24,496",24582,0,110.00,0,45.63
975,2,10,15,"24,978",58,"7,291",0,"32,211","6,106","26,104",1817,"24,287",24433,0,110.00,0,43.25
976,2,10,16,"25,585",59,"7,313",0,"32,839","6,273","26,566",1817,"24,749",24821,0,110.00,0,45.51
977,2,10,17,"27,455",61,"7,338",0,"34,732","6,201","28,532",1817,"26,715",26811,0,110.00,0,54.71
978,2,10,18,"29,617",62,"7,592",0,"37,147","6,075","31,072",1817,"29,255",29486,0,300.00,0,85.26
979,2,10,19,"29,774",63,"7,830",0,"37,542","6,103","31,439",1817,"29,622",29862,0,300.00,0,92.28
980,2,10,20,"29,110",63,"7,947",0,"36,993","5,924","31,069",1817,"29,252",29484,0,300.00,0,76.66
981,2,10,21,"28,554",62,"7,964",0,"36,456","5,820","30,636",1817,"28,819",28979,0,110.00,0,62.66
982,2,10,22,"27,765",61,"7,960",0,"35,664","5,979","29,685",1817,"27,867",28012,0,110.00,0,47.22
983,2,10,23,"26,899",60,"7,871",0,"34,709","6,037","28,672",1817,"26,855",26972,0,110.00,0,44.53
984,2,10,23,"26,089",59,"7,906",0,"33,935","5,913","28,022",1817,"26,205",26261,0,110.00,0,38.97
985,2,11,1,"25,965",59,"7,850",0,"33,756","5,921","27,835",1817,"26,018",26051,0,110.00,0,36.52
986,2,11,2,"26,218",59,"7,844",0,"34,002","5,834","28,169",1817,"26,352",26473,0,110.00,0,32.17
987,2,11,3,"26,435",60,"7,851",0,"34,226","5,700","28,527",1817,"26,710",26798,0,110.00,0,30.84
988,2,11,4,"26,471",60,"7,802",0,"34,213","5,479","28,734",1817,"26,917",27069,0,110.00,0,31.41
989,2,11,5,"26,930",60,"7,824",0,"34,695","5,734","28,960",1817,"27,143",27266,0,110.00,0,34.63
990,2,11,6,"28,472",61,"7,897",0,"36,308","5,921","30,387",1817,"28,570",28748,0,110.00,0,37.96
991,2,11,7,"29,947",62,"7,966",0,"37,851","5,748","32,103",2567,"29,536",29776,0,300.00,0,44.42
992,2,11,8,"30,921",63,"7,956",0,"38,814","5,750","33,064",1817,"31,246",32078,0,300.00,0,57.35
993,2,11,9,"30,124",62,"7,965",0,"38,026","6,067","31,960",2567,"29,393",29656,0,300.00,0,79.53
994,2,11,10,"28,762",61,"7,933",0,"36,634","6,160","30,474",1817,"28,657",28810,0,110.00,0,69.39
995,2,11,11,"27,638",61,"8,000",0,"35,577","6,163","29,414",1817,"27,597",27732,0,110.00,0,56.83
996,2,11,12,"26,802",60,"8,058",0,"34,800","6,208","28,592",1817,"26,775",26895,0,110.00,0,49.90
997,2,11,13,"26,166",59,"8,111",0,"34,218","6,152","28,066",1817,"26,249",26325,0,110.00,0,44.58
998,2,11,14,"25,787",59,"8,128",0,"33,856","6,256","27,601",1817,"25,784",25799,0,110.00,0,42.96
999,2,11,15,"25,575",58,"8,219",0,"33,736","6,220","27,516",1817,"25,699",25756,0,110.00,0,43.20
"1,000",2,11,16,"26,159",59,"8,258",0,"34,357","6,238","28,119",1817,"26,302",26384,0,110.00,0,43.68
"1,001",2,11,17,"27,969",60,"8,177",0,"36,086","6,221","29,864",1817,"28,047",28168,0,110.00,0,49.16
"1,002",2,11,18,"30,612",63,"8,162",0,"38,711","6,200","32,511",2367,"30,144",30553,0,300.00,0,74.31
"1,003",2,11,19,"31,082",63,"8,161",0,"39,180","6,218","32,962",2367,"30,594",31213,0,300.00,0,89.62
"1,004",2,11,20,"30,731",63,"8,163",0,"38,831","6,115","32,716",2367,"30,349",30738,0,300.00,0,62.94
"1,005",2,11,21,"30,376",63,"8,154",0,"38,467","6,004","32,463",2367,"30,096",30463,0,300.00,0,49.40
"1,006",2,11,22,"29,588",62,"8,030",0,"37,556","5,946","31,610",1817,"29,793",30049,0,300.00,0,42.94
"1,007",2,11,23,"28,706",62,"7,804",0,"36,448","5,906","30,542",1817,"28,725",28874,0,110.00,0,39.57
"1,008",2,11,23,"27,848",61,"7,870",0,"35,656","5,827","29,829",1817,"28,012",28131,0,110.00,0,41.93
"1,009",2,12,1,"27,353",61,"7,574",0,"34,867","5,301","29,566",1817,"27,748",27918,0,110.00,0,26.27
"1,010",2,12,2,"27,953",61,"7,810",0,"35,701","5,400","30,301",1817,"28,484",28669,0,110.00,0,24.21
"1,011",2,12,3,"27,531",61,"7,424",0,"34,895","4,881","30,014",1817,"28,197",28390,0,110.00,0,25.68
"1,012",2,12,4,"28,648",62,"7,372",0,"35,958","5,081","30,877",1817,"29,060",29290,0,300.00,0,26.07
"1,013",2,12,5,"29,370",61,"7,004",10,"36,324","4,889","31,434",1817,"29,617",29855,0,300.00,0,26.27
"1,014",2,12,6,"30,477",63,"7,823",569,"38,806","4,865","33,941",2067,"31,874",32545,0,300.00,0,32.46
"1,015",2,12,7,"30,253",63,"7,472",569,"38,231","4,027","34,204",1817,"32,387",33361,0,300.00,0,58.84
"1,016",2,12,8,"31,079",64,"6,917",570,"38,503","3,686","34,817",1817,"33,000",34018,0,300.00,0,70.54
"1,017",2,12,9,"31,074",63,"6,743",570,"38,324","4,226","34,098",1817,"32,281",33113,0,300.00,0,73.26
"1,018",2,12,10,"31,192",64,"6,658",141,"37,928","4,833","33,095",2567,"30,528",31160,0,300.00,0,47.17
"1,019",2,12,11,"31,201",64,"6,391",10,"37,538","5,269","32,270",1817,"30,453",30971,0,300.00,0,46.42
"1,020",2,12,12,"31,052",63,"6,048",10,"37,047","5,384","31,662",1817,"29,845",30120,0,300.00,0,40.40
"1,021",2,12,13,"30,286",63,"5,978",10,"36,211","5,340","30,871",1817,"29,054",29282,0,300.00,0,40.98
"1,022",2,12,14,"29,710",62,"5,970",10,"35,629","5,224","30,404",1817,"28,587",28757,0,110.00,0,39.30
"1,023",2,12,15,"29,697",62,"5,981",10,"35,626","5,293","30,333",1817,"28,516",28700,0,110.00,0,37.70
"1,024",2,12,16,"30,064",62,"5,967",170,"36,139","5,232","30,907",1817,"29,090",29341,0,300.00,0,38.91
"1,025",2,12,17,"30,164",62,"6,077",304,"36,483","4,809","31,674",1817,"29,857",30162,0,300.00,0,43.23
"1,026",2,12,18,"31,241",64,"6,251",304,"37,733","4,212","33,521",2567,"30,954",31603,0,300.00,0,62.61
"1,027",2,12,19,"31,431",64,"6,505",302,"38,174","4,576","33,598",2567,"31,031",31769,0,300.00,0,70.21
"1,028",2,12,20,"31,680",64,"6,534",301,"38,451","4,934","33,517",2567,"30,950",31599,0,300.00,0,52.78
"1,029",2,12,21,"31,416",64,"6,407",142,"37,901","4,845","33,056",2567,"30,489",31021,0,300.00,0,42.63
"1,030",2,12,22,"31,041",63,"6,221",0,"37,200","4,824","32,375",2567,"29,808",30063,0,300.00,0,38.03
"1,031",2,12,23,"30,266",62,"6,201",0,"36,405","4,787","31,618",2567,"29,051",29281,0,300.00,0,38.50
"1,032",2,12,23,"30,052",62,"6,250",0,"36,240","5,503","30,738",2567,"28,170",28361,0,110.00,0,33.11
"1,033",2,13,1,"29,417",61,"6,270",0,"35,625","5,406","30,220",1817,"28,403",28601,0,110.00,0,35.77
"1,034",2,13,2,"29,832",62,"6,422",0,"36,192","5,476","30,716",1817,"28,899",29120,0,300.00,0,31.52
"1,035",2,13,3,"29,551",61,"6,357",0,"35,846","5,225","30,621",1817,"28,804",28972,0,110.00,0,24.95
"1,036",2,13,4,"30,085",62,"6,451",0,"36,475","5,608","30,866",2567,"28,299",28516,0,110.00,0,25.37
"1,037",2,13,5,"30,752",63,"6,894",0,"37,583","5,678","31,905",2567,"29,338",29564,0,300.00,0,24.95
"1,038",2,13,6,"29,923",62,"7,328",0,"37,189","4,518","32,671",2567,"30,103",30465,0,300.00,0,34.82
"1,039",2,13,7,"29,839",62,"7,579",0,"37,355","3,954","33,401",1817,"31,584",32289,0,300.00,0,39.66
"1,040",2,13,8,"30,587",63,"7,450",0,"37,973","3,787","34,185",1817,"32,368",33138,0,300.00,0,56.61
"1,041",2,13,9,"30,053",63,"7,259",0,"37,249","3,843","33,406",1817,"31,588",32296,0,300.00,0,75.58
"1,042",2,13,10,"29,750",62,"6,746",0,"36,435","4,421","32,014",2567,"29,447",29726,0,300.00,0,74.87
"1,043",2,13,11,"29,504",62,"6,330",0,"35,772","4,251","31,522",2567,"28,955",29214,0,300.00,0,63.98
"1,044",2,13,12,"29,079",61,"6,327",0,"35,344","4,412","30,933",1817,"29,116",29383,0,300.00,0,62.49
"1,045",2,13,13,"28,515",61,"6,420",0,"34,875","4,715","30,160",1817,"28,343",28566,0,110.00,0,55.61
"1,046",2,13,14,"28,111",60,"6,647",0,"34,697","4,849","29,848",1817,"28,031",28144,0,110.00,0,51.76
"1,047",2,13,15,"27,371",61,"6,459",0,"33,769","4,769","29,000",1817,"27,183",27300,0,110.00,0,45.82
"1,048",2,13,16,"28,208",60,"6,649",0,"34,797","4,845","29,952",1817,"28,135",28273,0,110.00,0,50.14
"1,049",2,13,17,"28,971",61,"6,890",130,"35,929","4,291","31,639",2567,"29,072",29320,0,300.00,0,68.97
"1,050",2,13,18,"30,316",63,"7,228",132,"37,613","4,689","32,924",2567,"30,357",30759,0,300.00,0,87.62
"1,051",2,13,19,"30,331",63,"6,852",132,"37,252","4,448","32,804",2567,"30,237",30603,0,300.00,0,91.04
"1,052",2,13,20,"29,860",62,"6,934",132,"36,865","4,795","32,070",2567,"29,502",29750,0,300.00,0,71.32
"1,053",2,13,21,"29,474",61,"7,128",132,"36,672","4,796","31,876",2567,"29,309",29535,0,300.00,0,51.58
"1,054",2,13,22,"29,122",61,"6,149",133,"35,343","4,575","30,767",2567,"28,200",28402,0,110.00,0,45.61
"1,055",2,13,23,"28,761",61,"5,932",0,"34,632","5,222","29,409",2567,"26,842",26968,0,110.00,0,45.87
"1,056",2,13,23,"28,364",61,"5,913",0,"34,216","5,432","28,783",1817,"26,966",27125,0,110.00,0,44.90
"1,057",2,14,1,"28,373",61,"5,676",0,"33,988","5,839","28,149",1817,"26,331",26443,0,110.00,0,66.69
"1,058",2,14,2,"28,879",61,"5,609",0,"34,427","6,016","28,411",1817,"26,594",26677,0,110.00,0,56.95
"1,059",2,14,3,"29,096",61,"5,608",0,"34,643","6,046","28,598",1817,"26,781",26901,0,110.00,0,56.43
"1,060",2,14,4,"29,291",61,"5,633",0,"34,863","6,047","28,817",1817,"27,000",27138,0,110.00,0,56.18
"1,061",2,14,5,"29,708",61,"5,670",0,"35,316","6,054","29,262",1817,"27,445",27572,0,110.00,0,55.48
"1,062",2,14,6,"30,352",62,"5,623",0,"35,913","6,010","29,903",2567,"27,336",27486,0,110.00,0,66.11
"1,063",2,14,7,"30,594",63,"5,587",0,"36,118","5,109","31,009",2567,"28,442",28617,0,110.00,0,72.24
"1,064",2,14,8,"30,837",63,"5,484",0,"36,257","4,849","31,409",2567,"28,841",29036,0,110.00,0,66.08
"1,065",2,14,9,"30,689",63,"5,839",0,"36,465","4,770","31,695",2567,"29,128",29405,0,300.00,0,79.76
"1,066",2,14,10,"30,643",63,"5,907",0,"36,486","4,996","31,491",2567,"28,923",29137,0,300.00,0,85.44
"1,067",2,14,11,"29,665",62,"5,860",0,"35,463","5,209","30,253",2567,"27,686",27857,0,110.00,0,77.51
"1,068",2,14,12,"28,988",61,"5,541",0,"34,468","5,203","29,265",1817,"27,448",27583,0,110.00,0,69.76
"1,069",2,14,13,"28,085",60,"5,457",0,"33,481","5,329","28,152",1817,"26,335",26457,0,110.00,0,70.37
"1,070",2,14,14,"27,149",61,"5,481",0,"32,570","5,313","27,256",1817,"25,439",25492,0,110.00,0,62.16
"1,071",2,14,15,"26,207",60,"5,582",0,"31,729","5,406","26,323",1817,"24,506",24596,0,110.00,0,59.85
"1,072",2,14,16,"26,609",60,"5,556",0,"32,105","5,485","26,619",1817,"24,802",24864,0,110.00,0,61.44
"1,073",2,14,17,"28,228",61,"5,598",0,"33,766","5,580","28,186",1817,"26,369",26480,0,110.00,0,80.19
"1,074",2,14,18,"30,735",63,"6,009",0,"36,681","5,511","31,171",2567,"28,604",28785,0,110.00,0,99.01
"1,075",2,14,19,"30,653",63,"6,188",0,"36,778","5,967","30,812",2567,"28,244",28449,0,110.00,0,105.78
