  Rang,month,day,hour,= Production brute des centrales d'HQP (MWh),- Consommation des centrales d'HQP (MWh),+ Électricité reçue par HQP aux points de raccordement des centrales et des interconnexions (MWh),+ Consommation attribuable à la puissance interruptible mise à la disposition d'HQP majorée des pertes de transport (MWh),production,- Volume des engagements du Producteur envers des tiers (MWh),= Volume d'électricité fournie par le Producteur au Distributeur (MWh),- Volume des approvisionnements hors patrimoniaux provenant d'HQP (MWh),= Volume d'électricité mobilisée par le Distributeur au titre de l'électricité patrimoniale (MWh)," Volume d'électricité patrimoniale
(bâtonnets affectés) (MWh)", Volume d'électricité mobilisée par le Distributeur en dépassement de l'électricité patrimoniale (MWh), Coût unitaire du dépassement ($/MWh),= Coût total horaire ($),(DAM HQ + TSC NYPA-HQ + NTAC + SC NYISO) * T ($/MWh)
,,,,1,2,3,4,5=1-2+3+4,6,7=5-6,8,9=7-8,10,11,12,13=11x12,14
"6,944",10,16,9,"18,517",40,"4,733",0,"23,210","4,211","18,999",1817,"17,182",19020,0,110.00,0,32.82
"6,945",10,16,10,"18,910",40,"4,564",0,"23,434","4,469","18,965",1817,"17,148",18994,0,110.00,0,33.19
"6,946",10,16,11,"19,731",41,"4,423",0,"24,113","4,792","19,321",1817,"17,503",19265,0,110.00,0,33.97
"6,947",10,16,12,"20,023",42,"4,471",0,"24,452","4,855","19,597",1817,"17,780",19478,0,110.00,0,33.46
"6,948",10,16,13,"19,497",43,"4,417",0,"23,871","4,459","19,412",1817,"17,595",19350,0,110.00,0,31.66
"6,949",10,16,14,"18,932",42,"4,340",0,"23,230","4,104","19,127",1817,"17,310",19118,0,110.00,0,30.34
"6,950",10,16,15,"17,831",41,"4,641",0,"22,431","3,815","18,616",1817,"16,799",18764,0,110.00,0,29.93
"6,951",10,16,16,"17,657",42,"4,697",0,"22,312","3,841","18,471",1817,"16,654",18681,0,110.00,0,29.24
"6,952",10,16,17,"18,328",43,"4,773",0,"23,059","4,203","18,856",1817,"17,038",18923,0,110.00,0,29.45
"6,953",10,16,18,"19,625",44,"4,337",0,"23,918","4,132","19,786",1817,"17,969",19640,0,110.00,0,32.97
"6,954",10,16,19,"19,180",44,"4,561",0,"23,698","3,784","19,914",1817,"18,097",19740,0,110.00,0,33.63
"6,955",10,16,20,"18,722",43,"4,702",0,"23,380","4,059","19,321",1817,"17,504",19267,0,110.00,0,33.87
"6,956",10,16,21,"17,806",42,"4,807",0,"22,571","3,844","18,727",1817,"16,910",18832,0,110.00,0,30.11
"6,957",10,16,22,"17,393",41,"4,804",0,"22,156","4,121","18,035",1817,"16,218",18302,0,110.00,0,28.26
"6,958",10,16,23,"16,461",39,"4,921",0,"21,344","4,014","17,330",1817,"15,513",17256,0,110.00,0,26.63
"6,959",10,16,24,"15,577",37,"4,723",0,"20,262","4,190","16,072",1817,"14,255",15927,0,110.00,0,24.96
"6,960",10,17,1,"15,592",37,"4,362",0,"19,917","3,678","16,239",1817,"14,422",16070,0,110.00,0,27.08
"6,961",10,17,2,"14,820",37,"4,014",0,"18,797","3,214","15,583",1817,"13,766",15586,0,110.00,0,24.71
"6,962",10,17,3,"14,872",37,"3,983",0,"18,818","3,209","15,609",1817,"13,792",15608,0,110.00,0,24.10
"6,963",10,17,4,"14,806",37,"3,897",0,"18,665","3,164","15,501",1817,"13,684",15508,0,110.00,0,23.30
"6,964",10,17,5,"14,930",37,"3,928",0,"18,820","3,129","15,691",1817,"13,874",15693,0,110.00,0,23.08
"6,965",10,17,6,"15,395",37,"3,971",0,"19,329","3,335","15,995",1817,"14,178",15899,0,110.00,0,24.17
"6,966",10,17,7,"16,457",39,"4,169",0,"20,587","3,458","17,129",1817,"15,312",16947,0,110.00,0,24.06
"6,967",10,17,8,"17,037",40,"4,546",0,"21,543","3,734","17,809",1817,"15,992",18018,0,110.00,0,23.75
"6,968",10,17,9,"18,113",42,"4,551",0,"22,622","3,946","18,676",1817,"16,859",18803,0,110.00,0,24.46
"6,969",10,17,10,"18,540",42,"4,703",0,"23,201","4,101","19,100",1817,"17,283",19094,0,110.00,0,29.98
"6,970",10,17,11,"18,308",42,"4,916",0,"23,182","4,144","19,038",1817,"17,221",19049,0,110.00,0,28.21
"6,971",10,17,12,"17,625",41,"5,195",0,"22,779","4,111","18,668",1817,"16,851",18794,0,110.00,0,26.55
"6,972",10,17,13,"16,816",40,"5,411",0,"22,187","3,810","18,377",1817,"16,560",18612,0,110.00,0,23.08
"6,973",10,17,14,"15,782",38,"5,528",0,"21,272","3,619","17,654",1817,"15,836",17787,0,110.00,0,22.21
"6,974",10,17,15,"14,551",37,"5,883",0,"20,396","3,292","17,104",1817,"15,287",16925,0,110.00,0,20.92
"6,975",10,17,16,"14,697",38,"5,732",0,"20,391","3,321","17,070",1817,"15,253",16895,0,110.00,0,22.52
"6,976",10,17,17,"15,092",38,"5,872",0,"20,926","3,301","17,625",1817,"15,808",17750,0,110.00,0,23.08
"6,977",10,17,18,"15,782",38,"6,287",0,"22,031","4,166","17,865",1817,"16,048",18107,0,110.00,0,28.62
"6,978",10,17,19,"16,743",40,"6,685",0,"23,388","4,284","19,104",1817,"17,287",19097,0,110.00,0,30.80
"6,979",10,17,20,"16,084",39,"6,786",0,"22,831","4,107","18,723",1817,"16,906",18831,0,110.00,0,32.72
"6,980",10,17,21,"15,572",39,"6,740",0,"22,273","4,219","18,053",1817,"16,236",18320,0,110.00,0,30.18
"6,981",10,17,22,"14,254",37,"7,101",0,"21,317","3,589","17,729",1817,"15,912",17887,0,110.00,0,24.10
"6,982",10,17,23,"13,447",37,"6,723",0,"20,133","3,435","16,698",1817,"14,881",16441,0,110.00,0,23.08
"6,983",10,17,24,"13,332",36,"6,234",0,"19,529","3,130","16,399",1817,"14,582",16229,0,110.00,0,23.08
"6,984",10,18,1,"12,959",36,"6,163",0,"19,086","3,124","15,962",1817,"14,145",15878,0,110.00,0,21.25
"6,985",10,18,2,"13,243",36,"5,590",0,"18,796","2,951","15,845",1817,"14,028",15790,0,110.00,0,18.49
"6,986",10,18,3,"13,211",36,"5,864",0,"19,038","3,142","15,896",1817,"14,078",15830,0,110.00,0,17.93
"6,987",10,18,4,"13,591",37,"5,649",0,"19,202","3,149","16,054",1817,"14,237",15921,0,110.00,0,17.27
"6,988",10,18,5,"14,188",37,"5,296",0,"19,447","3,271","16,176",1817,"14,359",16011,0,110.00,0,15.79
"6,989",10,18,6,"14,788",37,"5,269",0,"20,019","3,177","16,843",1817,"15,026",16580,0,110.00,0,17.31
"6,990",10,18,7,"15,723",38,"5,044",0,"20,728","3,347","17,381",1817,"15,564",17345,0,110.00,0,15.50
"6,991",10,18,8,"16,454",39,"5,030",0,"21,444","3,185","18,259",1817,"16,442",18515,0,110.00,0,15.05
"6,992",10,18,9,"16,942",40,"5,023",0,"21,925","3,291","18,635",1817,"16,818",18779,0,110.00,0,16.49
"6,993",10,18,10,"17,393",41,"4,849",0,"22,201","3,395","18,807",1817,"16,990",18894,0,110.00,0,18.35
"6,994",10,18,11,"17,464",41,"4,700",0,"22,123","3,444","18,680",1817,"16,863",18806,0,110.00,0,18.87
"6,995",10,18,12,"17,278",41,"4,656",0,"21,893","3,414","18,479",1817,"16,662",18689,0,110.00,0,19.20
"6,996",10,18,13,"16,845",41,"4,541",0,"21,345","3,466","17,879",1817,"16,062",18137,0,110.00,0,17.79
"6,997",10,18,14,"16,334",40,"4,514",0,"20,808","3,536","17,271",1817,"15,454",17127,0,110.00,0,17.73
"6,998",10,18,15,"15,794",39,"4,714",0,"20,469","3,551","16,918",1817,"15,101",16673,0,110.00,0,17.48
"6,999",10,18,16,"15,957",40,"4,710",0,"20,628","3,630","16,998",1817,"15,181",16782,0,110.00,0,17.83
"7,000",10,18,17,"16,738",40,"4,822",0,"21,520","4,098","17,422",1817,"15,605",17423,0,110.00,0,19.28
"7,001",10,18,18,"18,061",41,"5,209",0,"23,230","4,266","18,964",1817,"17,146",18992,0,110.00,0,23.08
"7,002",10,18,19,"17,998",42,"5,555",0,"23,511","4,123","19,388",1817,"17,571",19332,0,110.00,0,24.41
"7,003",10,18,20,"17,276",41,"5,880",0,"23,114","4,107","19,007",1817,"17,190",19024,0,110.00,0,24.46
"7,004",10,18,21,"15,734",39,"5,773",0,"21,467","3,912","17,555",1817,"15,738",17654,0,110.00,0,23.44
"7,005",10,18,22,"15,100",38,"5,820",0,"20,882","3,727","17,155",1817,"15,338",16978,0,110.00,0,21.45
"7,006",10,18,23,"14,317",38,"5,337",0,"19,617","3,483","16,134",1817,"14,317",15977,0,110.00,0,18.91
"7,007",10,18,24,"13,448",36,"5,461",0,"18,872","3,460","15,412",1817,"13,595",15422,0,110.00,0,16.54
"7,008",10,19,1,"13,369",37,"5,346",0,"18,678","3,415","15,263",1817,"13,445",15298,0,110.00,0,17.43
"7,009",10,19,2,"12,996",37,"5,324",0,"18,283","3,222","15,061",1817,"13,244",15133,0,110.00,0,14.81
"7,010",10,19,3,"12,809",37,"5,374",0,"18,146","3,263","14,883",1817,"13,066",15021,0,110.00,0,13.03
"7,011",10,19,4,"12,849",37,"5,373",0,"18,185","3,373","14,813",1817,"12,995",14977,0,110.00,0,13.10
"7,012",10,19,5,"13,087",36,"5,350",0,"18,400","3,473","14,927",1817,"13,110",15045,0,110.00,0,19.44
"7,013",10,19,6,"14,335",37,"5,178",0,"19,476","3,786","15,690",1817,"13,873",15692,0,110.00,0,23.08
"7,014",10,19,7,"15,524",40,"5,758",0,"21,243","3,695","17,547",1817,"15,730",17636,0,110.00,0,26.80
"7,015",10,19,8,"16,720",41,"6,104",0,"22,783","4,087","18,696",1817,"16,879",18815,0,110.00,0,30.09
"7,016",10,19,9,"18,238",44,"5,760",0,"23,954","4,658","19,296",1817,"17,479",19250,0,110.00,0,31.15
"7,017",10,19,10,"18,654",45,"5,340",0,"23,950","4,680","19,269",1817,"17,452",19219,0,110.00,0,32.52
"7,018",10,19,11,"19,017",45,"5,088",0,"24,060","4,678","19,382",1817,"17,565",19323,0,110.00,0,30.99
"7,019",10,19,12,"19,353",44,"4,842",0,"24,151","4,709","19,441",1817,"17,624",19365,0,110.00,0,30.52
"7,020",10,19,13,"19,427",44,"4,610",0,"23,992","4,841","19,151",1817,"17,334",19129,0,110.00,0,30.21
"7,021",10,19,14,"19,526",44,"4,470",0,"23,952","4,889","19,063",1817,"17,246",19068,0,110.00,0,29.56
"7,022",10,19,15,"19,468",43,"4,435",0,"23,860","4,992","18,869",1817,"17,052",18940,0,110.00,0,28.38
"7,023",10,19,16,"19,709",43,"4,489",0,"24,155","4,937","19,218",1817,"17,401",19173,0,110.00,0,28.13
"7,024",10,19,17,"20,316",44,"4,501",0,"24,772","4,835","19,937",1817,"18,120",19753,0,110.00,0,29.37
"7,025",10,19,18,"21,113",45,"4,514",0,"25,582","4,850","20,732",1817,"18,915",20445,0,110.00,0,31.81
"7,026",10,19,19,"21,126",45,"4,552",0,"25,633","4,789","20,844",1817,"19,027",20558,0,110.00,0,34.04
"7,027",10,19,20,"20,353",44,"4,585",0,"24,894","4,718","20,176",1817,"18,359",19927,0,110.00,0,33.19
"7,028",10,19,21,"19,552",44,"4,474",0,"23,983","4,707","19,276",1817,"17,459",19233,0,110.00,0,28.85
"7,029",10,19,22,"18,122",44,"4,394",0,"22,471","4,120","18,351",1817,"16,534",18590,0,110.00,0,27.55
"7,030",10,19,23,"17,218",44,"3,749",0,"20,923","4,109","16,815",1817,"14,998",16548,0,110.00,0,25.21
"7,031",10,19,24,"16,784",43,"3,079",0,"19,820","3,589","16,231",1817,"14,414",16064,0,110.00,0,23.08
"7,032",10,20,1,"16,378",42,"3,148",0,"19,484","3,532","15,952",1817,"14,135",15869,0,110.00,0,26.14
"7,033",10,20,2,"15,899",41,"3,097",0,"18,954","3,265","15,689",1817,"13,872",15690,0,110.00,0,23.18
"7,034",10,20,3,"15,637",40,"3,155",0,"18,752","3,173","15,578",1817,"13,761",15580,0,110.00,0,22.89
"7,035",10,20,4,"15,433",40,"3,261",0,"18,654","3,199","15,455",1817,"13,638",15461,0,110.00,0,22.57
"7,036",10,20,5,"15,772",40,"3,417",0,"19,149","3,675","15,474",1817,"13,657",15472,0,110.00,0,21.87
"7,037",10,20,6,"17,017",41,"4,165",0,"21,141","3,735","17,406",1817,"15,588",17389,0,110.00,0,24.71
"7,038",10,20,7,"18,092",42,"4,603",0,"22,653","4,205","18,448",1817,"16,630",18666,0,110.00,0,30.10
"7,039",10,20,8,"19,393",42,"5,110",0,"24,461","4,762","19,699",1817,"17,882",19562,0,110.00,0,32.16
"7,040",10,20,9,"19,485",42,"5,487",0,"24,930","4,966","19,964",1817,"18,147",19781,0,110.00,0,33.25
"7,041",10,20,10,"19,497",43,"5,703",0,"25,157","5,200","19,957",1817,"18,140",19773,0,110.00,0,33.33
"7,042",10,20,11,"19,105",43,"5,764",0,"24,826","4,989","19,837",1817,"18,020",19672,0,110.00,0,32.74
"7,043",10,20,12,"18,892",44,"5,799",0,"24,647","4,802","19,845",1817,"18,028",19686,0,110.00,0,32.19
"7,044",10,20,13,"18,578",44,"5,755",0,"24,289","4,825","19,464",1817,"17,646",19391,0,110.00,0,31.61
"7,045",10,20,14,"17,945",43,"5,761",0,"23,663","4,487","19,176",1817,"17,359",19137,0,110.00,0,31.24
"7,046",10,20,15,"17,480",42,"5,890",0,"23,328","4,544","18,785",1817,"16,968",18880,0,110.00,0,30.31
"7,047",10,20,16,"17,511",42,"5,851",0,"23,320","4,459","18,861",1817,"17,044",18925,0,110.00,0,30.05
"7,048",10,20,17,"18,330",42,"5,723",0,"24,010","4,711","19,299",1817,"17,482",19251,0,110.00,0,31.48
"7,049",10,20,18,"19,984",42,"5,465",0,"25,407","5,037","20,370",1817,"18,553",20115,0,110.00,0,34.18
"7,050",10,20,19,"20,398",42,"5,501",0,"25,857","5,084","20,774",1817,"18,956",20471,0,110.00,0,34.94
"7,051",10,20,20,"19,732",42,"5,449",0,"25,138","4,762","20,376",1817,"18,559",20118,0,110.00,0,33.77
"7,052",10,20,21,"18,966",42,"5,628",0,"24,553","4,605","19,948",1817,"18,131",19759,0,110.00,0,31.66
"7,053",10,20,22,"17,710",42,"5,296",0,"22,964","3,877","19,087",1817,"17,270",19086,0,110.00,0,28.67
"7,054",10,20,23,"17,175",42,"4,378",0,"21,511","3,844","17,667",1817,"15,850",17804,0,110.00,0,27.31
"7,055",10,20,24,"17,171",42,"3,919",0,"21,048","3,775","17,273",1817,"15,456",17132,0,110.00,0,25.34
"7,056",10,21,1,"16,297",40,"3,763",0,"20,020","3,312","16,708",1817,"14,891",16442,0,110.00,0,24.74
"7,057",10,21,2,"16,089",40,"3,754",0,"19,803","3,270","16,534",1817,"14,716",16318,0,110.00,0,22.05
"7,058",10,21,3,"15,907",40,"3,870",0,"19,737","3,202","16,535",1817,"14,718",16319,0,110.00,0,21.27
"7,059",10,21,4,"15,940",40,"3,947",0,"19,847","3,100","16,747",1817,"14,930",16487,0,110.00,0,20.44
"7,060",10,21,5,"16,086",40,"4,105",0,"20,151","3,308","16,843",1817,"15,026",16581,0,110.00,0,20.44
"7,061",10,21,6,"17,225",42,"4,483",0,"21,666","3,367","18,299",1817,"16,482",18551,0,110.00,0,22.03
"7,062",10,21,7,"18,396",44,"5,270",0,"23,622","3,512","20,110",1817,"18,293",19878,0,110.00,0,25.04
"7,063",10,21,8,"19,600",43,"5,404",0,"24,961","4,040","20,921",1817,"19,104",20626,0,110.00,0,25.87
"7,064",10,21,9,"20,418",43,"5,448",0,"25,823","4,012","21,811",1817,"19,994",21500,0,110.00,0,26.56
"7,065",10,21,10,"19,956",42,"5,502",0,"25,416","3,874","21,541",1817,"19,724",21250,0,110.00,0,26.48
"7,066",10,21,11,"19,850",42,"5,627",0,"25,436","3,820","21,616",1817,"19,799",21316,0,110.00,0,28.01
"7,067",10,21,12,"19,407",42,"5,800",0,"25,165","3,597","21,567",1817,"19,750",21271,0,110.00,0,28.19
"7,068",10,21,13,"18,672",43,"5,979",0,"24,608","3,598","21,010",1817,"19,193",20721,0,110.00,0,26.86
"7,069",10,21,14,"17,806",42,"6,340",0,"24,104","3,505","20,599",1817,"18,782",20317,0,110.00,0,25.73
"7,070",10,21,15,"17,106",42,"6,685",0,"23,749","3,665","20,084",1817,"18,267",19855,0,110.00,0,24.46
"7,071",10,21,16,"17,499",42,"6,816",0,"24,272","3,633","20,640",1817,"18,823",20345,0,110.00,0,23.65
"7,072",10,21,17,"17,807",42,"6,841",0,"24,605","4,077","20,528",1817,"18,711",20239,0,110.00,0,26.04
"7,073",10,21,18,"19,202",43,"6,534",0,"25,694","4,201","21,493",1817,"19,676",21204,0,110.00,0,29.72
"7,074",10,21,19,"19,470",43,"6,426",0,"25,853","4,792","21,061",1817,"19,244",20759,0,110.00,0,30.58
"7,075",10,21,20,"18,856",42,"6,420",0,"25,234","4,581","20,653",1817,"18,836",20363,0,110.00,0,29.90
"7,076",10,21,21,"17,606",40,"6,498",0,"24,064","4,588","19,476",1817,"17,659",19404,0,110.00,0,26.84
"7,077",10,21,22,"16,778",40,"5,909",0,"22,647","4,055","18,592",1817,"16,775",18755,0,110.00,0,24.93
"7,078",10,21,23,"15,676",39,"5,378",0,"21,015","3,778","17,237",1817,"15,420",17094,0,110.00,0,23.79
"7,079",10,21,24,"15,050",39,"4,970",0,"19,981","3,242","16,739",1817,"14,922",16477,0,110.00,0,22.03
"7,080",10,22,1,"14,816",39,"5,204",0,"19,980","3,439","16,541",1817,"14,724",16325,0,110.00,0,24.09
"7,081",10,22,2,"14,415",39,"4,997",0,"19,373","3,312","16,061",1817,"14,244",15924,0,110.00,0,21.87
"7,082",10,22,3,"14,431",40,"5,026",0,"19,416","3,304","16,112",1817,"14,295",15967,0,110.00,0,20.81
"7,083",10,22,4,"14,543",40,"5,036",0,"19,538","3,352","16,186",1817,"14,369",16029,0,110.00,0,20.72
"7,084",10,22,5,"14,958",40,"5,099",0,"20,017","3,292","16,726",1817,"14,909",16457,0,110.00,0,20.72
"7,085",10,22,6,"16,050",40,"5,408",0,"21,417","3,749","17,669",1817,"15,852",17807,0,110.00,0,24.58
"7,086",10,22,7,"17,666",43,"6,214",0,"23,837","4,153","19,684",1817,"17,867",19540,0,110.00,0,29.59
"7,087",10,22,8,"18,531",45,"6,161",0,"24,648","4,164","20,484",1817,"18,666",20198,0,110.00,0,31.19
"7,088",10,22,9,"18,859",46,"5,860",0,"24,673","4,302","20,371",1817,"18,554",20116,0,110.00,0,31.46
"7,089",10,22,10,"18,925",46,"5,553",0,"24,432","4,545","19,886",1817,"18,069",19719,0,110.00,0,31.09
"7,090",10,22,11,"18,403",44,"5,528",0,"23,887","4,254","19,632",1817,"17,815",19500,0,110.00,0,31.36
"7,091",10,22,12,"18,589",45,"5,413",0,"23,956","4,902","19,054",1817,"17,237",19062,0,110.00,0,30.47
"7,092",10,22,13,"18,528",45,"5,429",0,"23,912","4,940","18,973",1817,"17,156",19000,0,110.00,0,30.95
"7,093",10,22,14,"18,055",45,"5,432",0,"23,442","4,926","18,515",1817,"16,698",18716,0,110.00,0,28.75
"7,094",10,22,15,"18,124",46,"5,068",0,"23,147","4,983","18,164",1817,"16,347",18423,0,110.00,0,29.65
"7,095",10,22,16,"18,405",46,"4,883",0,"23,242","4,947","18,295",1817,"16,478",18545,0,110.00,0,29.77
"7,096",10,22,17,"19,132",45,"4,613",0,"23,700","4,948","18,752",1817,"16,935",18855,0,110.00,0,31.42
"7,097",10,22,18,"20,391",45,"4,425",0,"24,771","4,995","19,776",1817,"17,959",19633,0,110.00,0,34.58
"7,098",10,22,19,"20,776",45,"4,455",0,"25,186","4,947","20,239",1817,"18,422",19975,0,110.00,0,36.03
"7,099",10,22,20,"20,089",44,"4,469",0,"24,514","4,848","19,666",1817,"17,849",19531,0,110.00,0,33.13
"7,100",10,22,21,"19,500",43,"4,398",0,"23,856","4,860","18,996",1817,"17,179",19018,0,110.00,0,28.30
"7,101",10,22,22,"18,316",42,"4,347",0,"22,620","4,572","18,048",1817,"16,231",18313,0,110.00,0,27.55
"7,102",10,22,23,"17,410",43,"3,885",0,"21,252","4,382","16,869",1817,"15,052",16620,0,110.00,0,25.56
"7,103",10,22,24,"16,871",42,"3,504",0,"20,332","3,834","16,498",1817,"14,681",16300,0,110.00,0,21.82
"7,104",10,23,1,"15,807",41,"3,141",0,"18,907","3,187","15,720",1817,"13,903",15710,0,110.00,0,18.80
"7,105",10,23,2,"15,386",40,"3,234",0,"18,580","3,167","15,413",1817,"13,596",15423,0,110.00,0,16.39
"7,106",10,23,3,"15,242",40,"3,362",0,"18,564","3,086","15,478",1817,"13,661",15477,0,110.00,0,15.38
"7,107",10,23,4,"15,118",40,"3,455",0,"18,532","3,045","15,487",1817,"13,670",15494,0,110.00,0,14.81
"7,108",10,23,5,"15,232",41,"3,654",0,"18,845","2,988","15,857",1817,"14,040",15797,0,110.00,0,15.91
"7,109",10,23,6,"16,037",41,"3,961",0,"19,957","3,181","16,777",1817,"14,960",16510,0,110.00,0,18.33
"7,110",10,23,7,"17,479",43,"4,733",0,"22,169","3,659","18,510",1817,"16,693",18711,0,110.00,0,20.44
"7,111",10,23,8,"18,378",44,"5,004",0,"23,337","3,879","19,459",1817,"17,642",19382,0,110.00,0,20.44
"7,112",10,23,9,"18,499",44,"5,113",0,"23,568","3,771","19,797",1817,"17,980",19656,0,110.00,0,20.44
"7,113",10,23,10,"18,417",45,"5,132",0,"23,505","3,945","19,560",1817,"17,742",19454,0,110.00,0,23.16
"7,114",10,23,11,"17,835",43,"5,294",0,"23,086","3,886","19,200",1817,"17,383",19154,0,110.00,0,21.87
"7,115",10,23,12,"17,367",43,"5,467",0,"22,792","3,692","19,099",1817,"17,282",19093,0,110.00,0,24.70
"7,116",10,23,13,"16,848",42,"5,573",0,"22,379","3,628","18,751",1817,"16,934",18855,0,110.00,0,22.78
"7,117",10,23,14,"16,299",41,"5,642",0,"21,901","3,712","18,189",1817,"16,372",18443,0,110.00,0,21.71
"7,118",10,23,15,"15,995",41,"5,575",0,"21,529","3,721","17,808",1817,"15,991",18016,0,110.00,0,20.44
"7,119",10,23,16,"15,608",41,"5,804",0,"21,371","3,509","17,862",1817,"16,045",18102,0,110.00,0,20.44
"7,120",10,23,17,"15,144",40,"5,986",0,"21,090","3,350","17,740",1817,"15,923",17907,0,110.00,0,20.44
"7,121",10,23,18,"16,379",41,"6,262",0,"22,600","4,025","18,576",1817,"16,759",18748,0,110.00,0,20.93
"7,122",10,23,19,"16,996",42,"6,596",0,"23,550","4,140","19,409",1817,"17,592",19342,0,110.00,0,22.29
"7,123",10,23,20,"16,309",41,"6,600",0,"22,868","4,087","18,781",1817,"16,964",18879,0,110.00,0,21.62
"7,124",10,23,21,"15,098",38,"6,746",0,"21,806","3,604","18,202",1817,"16,385",18457,0,110.00,0,20.44
"7,125",10,23,22,"13,741",37,"6,410",0,"20,113","2,960","17,153",1817,"15,336",16977,0,110.00,0,20.01
"7,126",10,23,23,"13,477",38,"5,852",0,"19,292","3,183","16,110",1817,"14,292",15964,0,110.00,0,18.75
"7,127",10,23,24,"12,640",37,"5,680",0,"18,283","2,923","15,360",1817,"13,543",15386,0,110.00,0,17.13
"7,128",10,24,1,"11,932",36,"5,701",0,"17,597","2,884","14,713",1817,"12,896",14892,0,110.00,0,17.63
"7,129",10,24,2,"11,644",36,"5,675",0,"17,283","2,806","14,476",1817,"12,659",14717,0,110.00,0,13.99
"7,130",10,24,3,"11,339",36,"5,660",0,"16,963","2,722","14,241",1817,"12,424",14499,0,110.00,0,15.24
"7,131",10,24,4,"11,038",35,"5,660",0,"16,662","2,721","13,941",1817,"12,124",14158,0,110.00,0,14.96
"7,132",10,24,5,"11,191",36,"5,742",0,"16,897","2,890","14,008",1817,"12,190",14265,0,110.00,0,16.00
"7,133",10,24,6,"11,552",35,"5,860",0,"17,376","2,971","14,405",1817,"12,587",14673,0,110.00,0,16.54
"7,134",10,24,7,"11,878",36,"6,235",0,"18,077","3,099","14,978",1817,"13,161",15070,0,110.00,0,17.56
"7,135",10,24,8,"12,383",36,"6,334",0,"18,680","2,775","15,905",1817,"14,088",15839,0,110.00,0,19.69
"7,136",10,24,9,"13,816",39,"6,547",0,"20,324","3,372","16,952",1817,"15,135",16725,0,110.00,0,22.32
"7,137",10,24,10,"14,437",39,"6,569",0,"20,966","3,554","17,412",1817,"15,595",17411,0,110.00,0,22.94
"7,138",10,24,11,"14,849",40,"6,700",0,"21,509","3,993","17,516",1817,"15,699",17595,0,110.00,0,23.03
"7,139",10,24,12,"15,089",40,"6,755",0,"21,804","3,967","17,837",1817,"16,020",18064,0,110.00,0,23.23
"7,140",10,24,13,"14,761",40,"6,571",0,"21,292","3,501","17,791",1817,"15,974",18001,0,110.00,0,24.34
"7,141",10,24,14,"14,825",40,"6,075",0,"20,861","3,712","17,149",1817,"15,331",16970,0,110.00,0,23.81
"7,142",10,24,15,"14,737",40,"5,960",0,"20,657","3,704","16,953",1817,"15,136",16727,0,110.00,0,21.13
"7,143",10,24,16,"14,637",40,"5,948",0,"20,546","3,673","16,873",1817,"15,056",16624,0,110.00,0,21.45
"7,144",10,24,17,"14,999",39,"6,140",0,"21,099","3,582","17,517",1817,"15,700",17598,0,110.00,0,21.86
"7,145",10,24,18,"15,940",41,"6,416",0,"22,315","4,103","18,212",1817,"16,395",18474,0,110.00,0,24.93
"7,146",10,24,19,"17,213",43,"6,559",0,"23,729","4,511","19,219",1817,"17,401",19177,0,110.00,0,27.33
"7,147",10,24,20,"16,569",41,"6,660",0,"23,187","4,563","18,624",1817,"16,807",18768,0,110.00,0,27.23
"7,148",10,24,21,"15,935",40,"6,609",0,"22,503","4,454","18,049",1817,"16,232",18317,0,110.00,0,24.95
"7,149",10,24,22,"15,758",40,"6,525",0,"22,242","4,551","17,692",1817,"15,875",17845,0,110.00,0,23.68
"7,150",10,24,23,"15,042",39,"6,149",0,"21,152","4,153","16,999",1817,"15,182",16783,0,110.00,0,23.18
"7,151",10,24,24,"14,989",39,"5,577",0,"20,527","4,036","16,491",1817,"14,674",16295,0,110.00,0,21.10
"7,152",10,25,1,"14,743",39,"5,500",0,"20,205","3,759","16,446",1817,"14,629",16261,0,110.00,0,22.46
"7,153",10,25,2,"14,326",39,"5,294",0,"19,581","3,426","16,155",1817,"14,338",15998,0,110.00,0,21.60
"7,154",10,25,3,"14,301",39,"5,158",0,"19,419","3,452","15,968",1817,"14,151",15882,0,110.00,0,20.44
"7,155",10,25,4,"14,562",40,"5,082",0,"19,604","3,494","16,111",1817,"14,294",15966,0,110.00,0,21.27
"7,156",10,25,5,"14,995",40,"4,991",0,"19,945","3,577","16,369",1817,"14,551",16194,0,110.00,0,20.44
"7,157",10,25,6,"15,671",41,"5,012",0,"20,642","3,698","16,944",1817,"15,126",16714,0,110.00,0,20.44
"7,158",10,25,7,"16,585",41,"5,096",0,"21,640","3,607","18,032",1817,"16,215",18301,0,110.00,0,22.29
"7,159",10,25,8,"17,044",42,"5,633",0,"22,635","3,640","18,995",1817,"17,178",19016,0,110.00,0,22.78
"7,160",10,25,9,"17,969",44,"5,994",0,"23,919","4,473","19,446",1817,"17,629",19373,0,110.00,0,26.15
"7,161",10,25,10,"18,375",45,"6,057",0,"24,387","4,527","19,860",1817,"18,043",19696,0,110.00,0,26.86
"7,162",10,25,11,"18,110",44,"6,084",0,"24,149","4,631","19,518",1817,"17,701",19426,0,110.00,0,26.68
"7,163",10,25,12,"18,352",45,"5,962",0,"24,269","4,919","19,350",1817,"17,533",19296,0,110.00,0,25.73
"7,164",10,25,13,"18,281",45,"5,764",0,"24,000","5,097","18,903",1817,"17,086",18960,0,110.00,0,24.04
