  Rang,month,day,hour,= Production brute des centrales d'HQP (MWh),- Consommation des centrales d'HQP (MWh),+ Électricité reçue par HQP aux points de raccordement des centrales et des interconnexions (MWh),+ Consommation attribuable à la puissance interruptible mise à la disposition d'HQP majorée des pertes de transport (MWh),production,- Volume des engagements du Producteur envers des tiers (MWh),= Volume d'électricité fournie par le Producteur au Distributeur (MWh),- Volume des approvisionnements hors patrimoniaux provenant d'HQP (MWh),= Volume d'électricité mobilisée par le Distributeur au titre de l'électricité patrimoniale (MWh)," Volume d'électricité patrimoniale
(bâtonnets affectés) (MWh)", Volume d'électricité mobilisée par le Distributeur en dépassement de l'électricité patrimoniale (MWh), Coût unitaire du dépassement ($/MWh),= Coût total horaire ($),(DAM HQ + TSC NYPA-HQ + NTAC + SC NYISO) * T ($/MWh)
,,,,1,2,3,4,5=1-2+3+4,6,7=5-6,8,9=7-8,10,11,12,13=11x12,14
"1,961",3,23,18,"19,618",48,"7,501",0,"27,070","5,207","21,863",1817,"20,046",20698,0,108.63,0,31.14
"1,962",3,23,19,"20,241",49,"7,743",0,"27,935","5,313","22,622",1817,"20,805",21189,0,108.63,0,33.25
"1,963",3,23,20,"21,696",49,"7,875",0,"29,522","5,657","23,865",1817,"22,048",22174,0,108.63,0,35.26
"1,964",3,23,21,"21,741",49,"7,872",0,"29,564","5,730","23,834",1817,"22,017",22147,0,108.63,0,34.09
"1,965",3,23,22,"20,999",49,"8,440",0,"29,391","5,332","24,058",1817,"22,241",22418,0,108.63,0,33.71
"1,966",3,23,23,"19,307",48,"8,087",0,"27,347","4,478","22,869",1817,"21,052",21370,0,108.63,0,33.25
"1,967",3,23,24,"19,299",48,"7,630",0,"26,881","4,597","22,284",1817,"20,466",20946,0,108.63,0,33.25
"1,968",3,24,1,"18,937",47,"7,768",0,"26,658","4,289","22,369",1817,"20,552",20985,0,108.63,0,33.26
"1,969",3,24,2,"18,326",46,"7,601",0,"25,880","3,822","22,058",1817,"20,241",20832,0,108.63,0,33.26
"1,970",3,24,3,"18,092",46,"7,614",0,"25,660","3,474","22,185",1817,"20,368",20885,0,108.63,0,33.02
"1,971",3,24,4,"18,284",46,"7,673",0,"25,910","3,539","22,371",1817,"20,554",20988,0,108.63,0,33.26
"1,972",3,24,5,"18,648",47,"7,504",0,"26,105","3,501","22,604",1817,"20,787",21154,0,108.63,0,32.05
"1,973",3,24,6,"19,107",48,"7,502",0,"26,561","3,635","22,926",1817,"21,109",21407,0,108.63,0,33.12
"1,974",3,24,7,"20,530",49,"7,890",0,"28,371","4,355","24,016",1817,"22,199",22349,0,108.63,0,33.26
"1,975",3,24,8,"20,953",50,"7,816",0,"28,720","4,393","24,327",1817,"22,510",22649,0,108.63,0,33.26
"1,976",3,24,9,"20,917",50,"7,890",0,"28,757","4,841","23,916",1817,"22,099",22239,0,108.63,0,34.99
"1,977",3,24,10,"20,659",49,"8,069",0,"28,678","4,800","23,878",1817,"22,061",22184,0,108.63,0,38.08
"1,978",3,24,11,"19,550",48,"8,124",0,"27,626","4,431","23,195",1817,"21,378",21642,0,108.63,0,39.07
"1,979",3,24,12,"19,637",50,"8,262",0,"27,849","4,847","23,002",1817,"21,185",21479,0,108.63,0,36.50
"1,980",3,24,13,"19,350",49,"8,493",0,"27,793","5,036","22,757",1817,"20,940",21276,0,108.63,0,34.05
"1,981",3,24,14,"18,678",49,"8,427",0,"27,056","4,768","22,288",1817,"20,471",20948,0,108.63,0,33.52
"1,982",3,24,15,"18,008",48,"8,112",0,"26,073","4,191","21,882",1817,"20,065",20709,0,108.63,0,33.26
"1,983",3,24,16,"17,922",48,"7,748",0,"25,623","4,020","21,602",1817,"19,785",20520,0,108.63,0,33.26
"1,984",3,24,17,"19,686",49,"7,615",0,"27,252","4,661","22,591",1817,"20,774",21151,0,108.63,0,33.77
"1,985",3,24,18,"21,854",51,"7,350",0,"29,153","5,640","23,513",1817,"21,696",21869,0,108.63,0,35.89
"1,986",3,24,19,"23,132",52,"7,041",0,"30,120","5,870","24,250",1817,"22,433",22577,0,108.63,0,41.59
"1,987",3,24,20,"23,766",53,"6,976",0,"30,689","5,921","24,769",1817,"22,952",23073,0,108.63,0,49.67
"1,988",3,24,21,"23,410",53,"6,908",0,"30,266","6,011","24,255",1817,"22,438",22582,0,108.63,0,47.45
"1,989",3,24,22,"22,982",52,"7,082",0,"30,012","5,921","24,091",1817,"22,274",22438,0,108.63,0,43.57
"1,990",3,24,23,"22,158",51,"6,906",0,"29,012","5,844","23,168",1817,"21,351",21612,0,108.63,0,39.76
"1,991",3,24,24,"21,427",51,"7,178",0,"28,555","5,877","22,678",1817,"20,861",21230,0,108.63,0,37.70
"1,992",3,25,1,"19,960",49,"7,283",0,"27,193","4,577","22,616",1817,"20,799",21165,0,108.63,0,38.47
"1,993",3,25,2,"18,809",48,"7,230",0,"25,991","3,531","22,460",1817,"20,643",21040,0,108.63,0,36.54
"1,994",3,25,3,"19,179",48,"7,136",0,"26,267","3,683","22,584",1817,"20,767",21145,0,108.63,0,36.13
"1,995",3,25,4,"19,661",49,"7,222",0,"26,834","3,712","23,122",1817,"21,305",21582,0,108.63,0,36.18
"1,996",3,25,5,"20,409",50,"7,272",0,"27,631","4,012","23,619",1817,"21,802",21955,0,108.63,0,37.17
"1,997",3,25,6,"22,993",52,"7,337",0,"30,278","4,843","25,435",1817,"23,618",23709,0,108.63,0,40.11
"1,998",3,25,7,"25,265",53,"8,152",0,"33,364","5,064","28,300",1817,"26,482",26624,0,108.63,0,53.03
"1,999",3,25,8,"26,022",54,"7,866",0,"33,833","5,012","28,821",2067,"26,754",26901,0,108.63,0,57.21
"2,000",3,25,9,"24,698",53,"7,606",0,"32,251","4,659","27,592",1817,"25,775",25893,0,108.63,0,55.46
"2,001",3,25,10,"22,714",51,"7,752",0,"30,415","4,292","26,123",1817,"24,306",24350,0,108.63,0,53.57
"2,002",3,25,11,"21,680",49,"7,868",0,"29,500","4,222","25,277",1817,"23,460",23564,0,108.63,0,50.20
"2,003",3,25,12,"21,363",49,"8,099",0,"29,413","4,439","24,974",1817,"23,157",23273,0,108.63,0,47.60
"2,004",3,25,13,"20,377",48,"8,327",0,"28,656","4,288","24,368",1817,"22,551",22702,0,108.63,0,44.04
"2,005",3,25,14,"20,191",48,"8,367",0,"28,510","4,415","24,095",1817,"22,278",22441,0,108.63,0,41.17
"2,006",3,25,15,"19,566",47,"8,334",0,"27,854","4,290","23,564",1817,"21,747",21910,0,108.63,0,39.28
"2,007",3,25,16,"19,276",46,"8,402",0,"27,631","4,215","23,417",1817,"21,599",21812,0,108.63,0,37.85
"2,008",3,25,17,"19,800",47,"8,335",0,"28,088","4,281","23,808",1817,"21,991",22114,0,108.63,0,39.27
"2,009",3,25,18,"20,961",48,"8,294",0,"29,207","4,462","24,745",1817,"22,927",23042,0,108.63,0,42.34
"2,010",3,25,19,"22,239",50,"7,767",0,"29,956","4,560","25,397",1817,"23,579",23683,0,108.63,0,44.52
"2,011",3,25,20,"23,858",51,"7,541",0,"31,348","4,967","26,380",1817,"24,563",24611,0,108.63,0,59.11
"2,012",3,25,21,"25,165",53,"7,378",0,"32,489","5,668","26,821",1817,"25,004",25109,0,108.63,0,55.59
"2,013",3,25,22,"24,650",53,"7,186",0,"31,784","5,614","26,170",1817,"24,352",24420,0,108.63,0,47.56
"2,014",3,25,23,"23,911",53,"6,919",0,"30,778","5,769","25,009",1817,"23,192",23316,0,108.63,0,42.42
"2,015",3,25,24,"22,982",51,"6,919",0,"29,850","5,667","24,183",1817,"22,366",22524,0,108.63,0,41.06
"2,016",3,26,1,"22,269",50,"7,014",0,"29,232","5,346","23,886",1817,"22,069",22205,0,108.63,0,39.09
"2,017",3,26,2,"21,608",50,"7,235",0,"28,793","5,136","23,658",1817,"21,841",22001,0,108.63,0,37.77
"2,018",3,26,3,"21,547",50,"7,580",0,"29,078","5,229","23,849",1817,"22,032",22165,0,108.63,0,37.28
"2,019",3,26,4,"21,850",50,"7,699",0,"29,498","5,247","24,251",1817,"22,434",22580,0,108.63,0,37.70
"2,020",3,26,5,"22,503",51,"7,973",0,"30,425","5,219","25,207",1817,"23,389",23488,0,108.63,0,38.91
"2,021",3,26,6,"23,993",52,"7,752",419,"32,112","5,388","26,724",1817,"24,907",25010,0,108.63,0,42.92
"2,022",3,26,7,"26,068",54,"7,943",421,"34,379","5,436","28,943",1817,"27,126",27255,0,108.63,0,59.58
"2,023",3,26,8,"26,502",55,"7,726",419,"34,593","5,516","29,076",1817,"27,259",27326,0,108.63,0,64.90
"2,024",3,26,9,"25,479",53,"7,787",419,"33,632","5,517","28,115",1817,"26,298",26478,0,108.63,0,58.25
"2,025",3,26,10,"24,574",52,"7,587",0,"32,108","5,725","26,383",1817,"24,566",24613,0,108.63,0,54.03
"2,026",3,26,11,"24,075",52,"7,481",0,"31,504","5,890","25,614",1817,"23,797",23842,0,108.63,0,50.69
"2,027",3,26,12,"23,232",51,"7,706",0,"30,887","5,797","25,090",1817,"23,273",23410,0,108.63,0,47.46
"2,028",3,26,13,"22,396",50,"7,869",0,"30,214","5,863","24,351",1817,"22,534",22671,0,108.63,0,43.97
"2,029",3,26,14,"21,513",49,"8,111",0,"29,574","5,760","23,814",1817,"21,997",22129,0,108.63,0,42.10
"2,030",3,26,15,"20,880",49,"8,293",0,"29,124","5,702","23,422",1817,"21,605",21812,0,108.63,0,40.34
"2,031",3,26,16,"20,439",48,"8,432",0,"28,824","5,757","23,067",1817,"21,250",21558,0,108.63,0,40.27
"2,032",3,26,17,"20,611",49,"8,738",0,"29,300","5,734","23,566",1817,"21,749",21911,0,108.63,0,41.42
"2,033",3,26,18,"21,318",49,"8,565",0,"29,834","5,531","24,303",1817,"22,486",22622,0,108.63,0,45.19
"2,034",3,26,19,"22,761",50,"8,107",0,"30,817","5,853","24,964",1817,"23,147",23266,0,108.63,0,49.39
"2,035",3,26,20,"24,446",52,"7,907",0,"32,300","5,916","26,384",1817,"24,567",24614,0,108.63,0,59.83
"2,036",3,26,21,"24,162",52,"8,058",0,"32,168","5,886","26,281",1817,"24,464",24531,0,108.63,0,58.09
"2,037",3,26,22,"23,729",51,"8,284",0,"31,962","5,939","26,022",1817,"24,205",24283,0,108.63,0,49.55
"2,038",3,26,23,"22,813",50,"8,138",0,"30,901","5,894","25,007",1817,"23,190",23310,0,108.63,0,43.14
"2,039",3,26,24,"22,273",50,"7,697",0,"29,920","5,720","24,199",1817,"22,382",22535,0,108.63,0,41.15
"2,040",3,27,1,"22,483",51,"7,400",0,"29,832","5,794","24,038",1817,"22,221",22395,0,108.63,0,39.04
"2,041",3,27,2,"22,810",52,"6,771",0,"29,530","5,436","24,094",1817,"22,277",22441,0,108.63,0,38.72
"2,042",3,27,3,"23,791",52,"6,309",0,"30,047","5,813","24,234",1817,"22,417",22552,0,108.63,0,38.22
"2,043",3,27,4,"24,558",52,"6,008",0,"30,514","5,735","24,779",1817,"22,962",23087,0,108.63,0,38.65
"2,044",3,27,5,"25,481",53,"5,789",0,"31,216","5,634","25,582",1817,"23,765",23810,0,108.63,0,39.54
"2,045",3,27,6,"26,222",54,"6,016",120,"32,304","5,082","27,221",1817,"25,404",25493,0,108.63,0,44.25
"2,046",3,27,7,"26,541",55,"5,725",122,"32,334","3,507","28,827",1817,"27,010",27149,0,108.63,0,56.84
"2,047",3,27,8,"26,471",55,"6,026",122,"32,564","3,857","28,708",1817,"26,891",27017,0,108.63,0,65.05
"2,048",3,27,9,"24,748",53,"6,310",122,"31,127","4,684","26,443",1817,"24,625",24696,0,108.63,0,55.51
"2,049",3,27,10,"24,984",55,"5,959",0,"30,888","5,273","25,615",1817,"23,798",23846,0,108.63,0,50.28
"2,050",3,27,11,"24,140",53,"6,039",0,"30,126","5,525","24,602",1817,"22,784",22907,0,108.63,0,45.39
"2,051",3,27,12,"23,245",51,"6,200",0,"29,394","5,451","23,943",1817,"22,125",22275,0,108.63,0,43.45
"2,052",3,27,13,"22,457",50,"6,329",0,"28,736","5,566","23,169",1817,"21,352",21613,0,108.63,0,40.87
"2,053",3,27,14,"21,268",50,"6,506",0,"27,724","5,542","22,182",1817,"20,365",20883,0,108.63,0,40.12
"2,054",3,27,15,"20,959",50,"6,698",0,"27,607","5,748","21,859",1817,"20,042",20687,0,108.63,0,39.15
"2,055",3,27,16,"20,259",49,"6,887",0,"27,096","5,654","21,443",1817,"19,625",20429,0,108.63,0,39.48
"2,056",3,27,17,"20,355",48,"7,187",0,"27,494","5,769","21,725",1817,"19,908",20609,0,108.63,0,39.92
"2,057",3,27,18,"20,886",48,"7,391",0,"28,229","5,838","22,390",1817,"20,573",21001,0,108.63,0,41.79
"2,058",3,27,19,"21,392",49,"7,408",0,"28,750","5,953","22,797",1817,"20,980",21312,0,108.63,0,45.07
"2,059",3,27,20,"22,329",50,"7,598",0,"29,877","6,003","23,874",1817,"22,057",22180,0,108.63,0,53.57
"2,060",3,27,21,"22,149",50,"7,878",0,"29,977","5,904","24,072",1817,"22,255",22427,0,108.63,0,51.55
"2,061",3,27,22,"21,454",49,"8,116",0,"29,521","5,958","23,563",1817,"21,746",21908,0,108.63,0,43.67
"2,062",3,27,23,"20,517",48,"8,053",0,"28,522","6,051","22,471",1817,"20,654",21048,0,108.63,0,39.82
"2,063",3,27,24,"19,148",47,"8,407",0,"27,509","5,543","21,966",1817,"20,149",20759,0,108.63,0,38.06
"2,064",3,28,1,"17,588",44,"8,597",0,"26,141","4,676","21,465",1817,"19,648",20443,0,108.63,0,33.25
"2,065",3,28,2,"17,067",44,"8,259",0,"25,283","4,054","21,228",1817,"19,411",20296,0,108.63,0,33.25
"2,066",3,28,3,"16,875",43,"8,176",0,"25,008","3,748","21,260",1817,"19,443",20317,0,108.63,0,33.25
"2,067",3,28,4,"17,057",44,"8,258",0,"25,272","3,887","21,384",1817,"19,567",20393,0,108.63,0,33.25
"2,068",3,28,5,"17,560",44,"8,283",0,"25,799","4,261","21,538",1817,"19,721",20490,0,108.63,0,33.25
"2,069",3,28,6,"19,499",47,"8,268",0,"27,720","4,733","22,986",1817,"21,169",21467,0,108.63,0,37.65
"2,070",3,28,7,"22,118",50,"8,465",0,"30,533","5,307","25,226",1817,"23,409",23503,0,108.63,0,46.02
"2,071",3,28,8,"23,519",52,"8,587",0,"32,054","5,654","26,400",1817,"24,583",24638,0,108.63,0,55.45
"2,072",3,28,9,"22,847",51,"8,641",0,"31,437","5,646","25,791",1817,"23,974",24014,0,108.63,0,47.98
"2,073",3,28,10,"21,851",50,"8,412",0,"30,213","5,360","24,853",1817,"23,036",23141,0,108.63,0,44.91
"2,074",3,28,11,"21,102",49,"8,254",0,"29,308","5,303","24,005",1817,"22,188",22337,0,108.63,0,40.59
"2,075",3,28,12,"21,196",49,"8,458",0,"29,605","5,693","23,912",1817,"22,095",22232,0,108.63,0,38.84
"2,076",3,28,13,"20,655",48,"8,481",0,"29,088","5,434","23,655",1817,"21,837",21998,0,108.63,0,37.37
"2,077",3,28,14,"20,006",48,"8,339",0,"28,297","5,047","23,250",1817,"21,433",21686,0,108.63,0,36.77
"2,078",3,28,15,"19,376",48,"8,381",0,"27,709","4,834","22,875",1817,"21,058",21376,0,108.63,0,35.79
"2,079",3,28,16,"19,249",48,"8,491",0,"27,692","4,549","23,143",1817,"21,326",21589,0,108.63,0,36.03
"2,080",3,28,17,"19,801",49,"8,522",0,"28,275","4,889","23,386",1817,"21,569",21797,0,108.63,0,36.29
"2,081",3,28,18,"21,054",49,"8,456",0,"29,461","5,193","24,268",1817,"22,451",22591,0,108.63,0,37.37
"2,082",3,28,19,"21,488",49,"8,411",0,"29,850","5,302","24,548",1817,"22,731",22851,0,108.63,0,36.17
"2,083",3,28,20,"21,783",50,"8,326",0,"30,059","5,487","24,572",1817,"22,755",22868,0,108.63,0,38.64
"2,084",3,28,21,"21,517",49,"8,184",0,"29,651","5,505","24,146",1817,"22,329",22494,0,108.63,0,39.13
"2,085",3,28,22,"20,666",49,"8,257",0,"28,874","5,469","23,405",1817,"21,588",21803,0,108.63,0,36.51
"2,086",3,28,23,"19,290",50,"8,158",0,"27,399","5,134","22,264",1817,"20,447",20928,0,108.63,0,34.53
"2,087",3,28,24,"17,899",48,"8,256",0,"26,108","4,696","21,412",1817,"19,595",20408,0,108.63,0,35.75
"2,088",3,29,1,"16,925",46,"7,316",0,"24,195","4,095","20,101",1817,"18,283",19761,0,108.63,0,33.25
"2,089",3,29,2,"17,147",46,"6,737",0,"23,838","3,964","19,874",1817,"18,057",19666,0,108.63,0,33.25
"2,090",3,29,3,"17,640",46,"6,661",0,"24,255","4,108","20,147",1817,"18,330",19784,0,108.63,0,32.45
"2,091",3,29,4,"17,815",46,"6,512",0,"24,281","4,028","20,254",1817,"18,436",19825,0,108.63,0,32.89
"2,092",3,29,5,"17,711",46,"6,001",0,"23,665","4,401","19,264",1817,"17,447",19353,0,108.63,0,33.25
"2,093",3,29,6,"20,229",47,"5,969",0,"26,150","5,163","20,987",1817,"19,170",20173,0,108.63,0,34.94
"2,094",3,29,7,"22,758",50,"6,022",0,"28,729","5,564","23,165",1817,"21,347",21608,0,108.63,0,43.72
"2,095",3,29,8,"24,524",53,"5,982",0,"30,453","5,873","24,580",1817,"22,763",22882,0,108.63,0,48.25
"2,096",3,29,9,"24,663",52,"5,920",0,"30,531","5,993","24,538",1817,"22,721",22845,0,108.63,0,44.59
"2,097",3,29,10,"24,007",51,"5,906",0,"29,862","5,995","23,868",1817,"22,051",22178,0,108.63,0,44.00
"2,098",3,29,11,"23,277",52,"5,722",0,"28,947","6,000","22,947",1817,"21,130",21426,0,108.63,0,43.64
"2,099",3,29,12,"22,983",51,"5,600",0,"28,532","6,078","22,454",1817,"20,637",21034,0,108.63,0,41.69
"2,100",3,29,13,"21,522",50,"5,753",0,"27,226","5,447","21,778",1817,"19,961",20629,0,108.63,0,40.07
"2,101",3,29,14,"20,532",50,"5,697",0,"26,180","5,556","20,623",1817,"18,806",20005,0,108.63,0,39.05
"2,102",3,29,15,"20,746",50,"5,797",0,"26,494","5,936","20,557",1817,"18,740",19981,0,108.63,0,37.81
"2,103",3,29,16,"20,831",50,"5,806",0,"26,587","5,766","20,821",1817,"19,003",20099,0,108.63,0,37.78
"2,104",3,29,17,"21,154",50,"5,873",0,"26,977","5,914","21,063",1817,"19,246",20210,0,108.63,0,38.51
"2,105",3,29,18,"21,619",49,"5,825",0,"27,394","5,984","21,410",1817,"19,593",20405,0,108.63,0,39.25
"2,106",3,29,19,"21,747",49,"5,824",0,"27,521","6,067","21,454",1817,"19,637",20439,0,108.63,0,41.37
"2,107",3,29,20,"22,551",50,"5,832",0,"28,333","6,269","22,065",1817,"20,247",20839,0,108.63,0,45.85
"2,108",3,29,21,"22,719",51,"5,712",0,"28,380","5,992","22,388",1817,"20,571",20999,0,108.63,0,43.96
"2,109",3,29,22,"21,391",49,"6,423",0,"27,765","5,660","22,105",1817,"20,288",20855,0,108.63,0,39.71
"2,110",3,29,23,"21,067",50,"5,932",0,"26,949","5,455","21,494",1817,"19,677",20456,0,108.63,0,36.21
"2,111",3,29,24,"20,485",49,"5,872",0,"26,308","5,441","20,866",1817,"19,049",20115,0,108.63,0,35.28
"2,112",3,30,1,"20,254",49,"6,199",0,"26,405","5,358","21,046",1817,"19,229",20198,0,108.63,0,34.92
"2,113",3,30,2,"19,921",48,"5,965",0,"25,838","4,671","21,168",1817,"19,350",20275,0,108.63,0,33.38
"2,114",3,30,3,"19,236",47,"5,542",0,"24,730","4,098","20,632",1817,"18,815",20009,0,108.63,0,33.16
"2,115",3,30,4,"19,796",48,"5,435",0,"25,183","4,297","20,886",1817,"19,069",20117,0,108.63,0,33.06
"2,116",3,30,5,"19,959",48,"5,420",0,"25,331","4,283","21,047",1817,"19,230",20198,0,108.63,0,32.73
"2,117",3,30,6,"20,887",48,"5,987",0,"26,825","5,194","21,631",1817,"19,814",20549,0,108.63,0,32.81
"2,118",3,30,7,"22,445",50,"6,226",0,"28,621","5,463","23,158",1817,"21,341",21600,0,108.63,0,33.91
"2,119",3,30,8,"23,239",51,"6,115",0,"29,303","5,445","23,857",1817,"22,040",22169,0,108.63,0,35.79
"2,120",3,30,9,"23,852",52,"6,011",0,"29,811","5,361","24,449",1817,"22,632",22775,0,108.63,0,37.86
"2,121",3,30,10,"24,943",54,"5,861",0,"30,750","5,814","24,936",1817,"23,119",23221,0,108.63,0,38.97
"2,122",3,30,11,"25,490",54,"5,690",0,"31,125","5,872","25,253",1817,"23,436",23532,0,108.63,0,38.49
"2,123",3,30,12,"25,771",54,"5,970",0,"31,686","5,751","25,935",1817,"24,118",24172,0,108.63,0,37.41
"2,124",3,30,13,"25,193",53,"5,925",0,"31,064","5,220","25,844",1817,"24,027",24061,0,108.63,0,36.38
"2,125",3,30,14,"24,819",53,"6,174",0,"30,941","5,320","25,621",1817,"23,804",23847,0,108.63,0,34.12
"2,126",3,30,15,"23,899",52,"6,382",0,"30,228","4,906","25,322",1817,"23,505",23615,0,108.63,0,33.63
"2,127",3,30,16,"23,567",52,"6,487",0,"30,002","4,735","25,267",1817,"23,450",23556,0,108.63,0,33.51
"2,128",3,30,17,"23,279",52,"6,715",0,"29,942","4,371","25,572",1817,"23,755",23802,0,108.63,0,34.28
"2,129",3,30,18,"23,030",53,"7,012",0,"29,989","4,594","25,395",1817,"23,578",23682,0,108.63,0,36.45
"2,130",3,30,19,"23,377",52,"7,015",0,"30,339","5,342","24,997",1817,"23,180",23308,0,108.63,0,37.61
"2,131",3,30,20,"24,247",53,"6,881",0,"31,075","6,060","25,015",1817,"23,198",23323,0,108.63,0,38.37
"2,132",3,30,21,"23,714",53,"6,987",0,"30,648","5,936","24,712",1817,"22,895",23003,0,108.63,0,37.46
"2,133",3,30,22,"22,325",53,"7,181",0,"29,453","5,401","24,052",1817,"22,235",22409,0,108.63,0,37.37
"2,134",3,30,23,"20,699",52,"7,423",0,"28,069","4,661","23,409",1817,"21,592",21806,0,108.63,0,34.29
"2,135",3,30,24,"19,229",50,"6,863",0,"26,042","4,009","22,033",1817,"20,216",20815,0,108.63,0,33.37
"2,136",3,31,1,"18,037",49,"6,984",0,"24,972","3,265","21,707",1817,"19,890",20596,0,108.63,0,31.49
"2,137",3,31,2,"16,991",48,"6,821",0,"23,765","2,658","21,107",1817,"19,290",20239,0,108.63,0,30.62
"2,138",3,31,3,"16,661",47,"6,825",0,"23,439","2,641","20,798",1817,"18,981",20081,0,108.63,0,30.62
"2,139",3,31,4,"16,487",46,"6,913",0,"23,354","2,637","20,716",1817,"18,899",20043,0,108.63,0,30.62
"2,140",3,31,5,"16,762",46,"7,106",0,"23,822","2,890","20,932",1817,"19,115",20134,0,108.63,0,30.62
"2,141",3,31,6,"16,586",46,"7,406",0,"23,945","2,698","21,247",1817,"19,430",20314,0,108.63,0,30.62
"2,142",3,31,7,"17,629",48,"7,602",0,"25,183","3,132","22,050",1817,"20,233",20826,0,108.63,0,31.58
"2,143",3,31,8,"18,140",49,"7,750",0,"25,841","3,197","22,644",1817,"20,827",21205,0,108.63,0,32.49
"2,144",3,31,9,"19,085",50,"8,261",0,"27,297","4,231","23,065",1817,"21,248",21556,0,108.63,0,33.69
"2,145",3,31,10,"20,320",52,"8,385",0,"28,654","4,590","24,064",1817,"22,247",22422,0,108.63,0,36.06
"2,146",3,31,11,"20,656",52,"8,517",0,"29,120","4,707","24,413",1817,"22,596",22742,0,108.63,0,37.14
"2,147",3,31,12,"21,033",53,"8,307",0,"29,287","4,881","24,407",1817,"22,590",22734,0,108.63,0,36.06
"2,148",3,31,13,"21,477",53,"8,198",0,"29,622","5,392","24,231",1817,"22,414",22545,0,108.63,0,35.64
"2,149",3,31,14,"21,099",52,"8,091",0,"29,137","5,528","23,609",1817,"21,792",21946,0,108.63,0,34.05
"2,150",3,31,15,"20,602",52,"8,430",0,"28,981","5,368","23,612",1817,"21,795",21952,0,108.63,0,33.69
"2,151",3,31,16,"20,148",51,"8,143",0,"28,240","4,813","23,427",1817,"21,610",21812,0,108.63,0,33.67
"2,152",3,31,17,"20,692",51,"7,784",0,"28,424","4,800","23,624",1817,"21,807",21966,0,108.63,0,34.05
"2,153",3,31,18,"21,676",53,"7,782",0,"29,406","5,262","24,144",1817,"22,327",22492,0,108.63,0,36.07
"2,154",3,31,19,"22,693",54,"7,695",0,"30,334","5,507","24,827",1817,"23,010",23118,0,108.63,0,37.37
"2,155",3,31,20,"22,947",54,"7,579",0,"30,473","5,707","24,766",1817,"22,949",23071,0,108.63,0,44.00
"2,156",3,31,21,"22,612",53,"7,572",0,"30,131","5,615","24,515",1817,"22,698",22830,0,108.63,0,42.49
"2,157",3,31,22,"22,251",53,"7,500",0,"29,698","5,605","24,093",1817,"22,276",22440,0,108.63,0,42.94
"2,158",3,31,23,"21,025",51,"7,011",0,"27,984","5,176","22,809",1817,"20,992",21318,0,108.63,0,36.65
"2,159",3,31,24,"20,204",50,"7,017",0,"27,170","4,944","22,226",1817,"20,409",20903,0,108.63,0,33.81
"2,160",4,1,1,"19,390",48,"6,657",0,"25,999","4,384","21,616",1450,"20,165",20783,0,108.63,0,36.42
"2,161",4,1,2,"19,097",47,"6,551",0,"25,601","4,024","21,577",1450,"20,127",20748,0,108.63,0,34.99
"2,162",4,1,3,"19,116",47,"6,568",0,"25,637","3,807","21,829",1450,"20,379",20888,0,108.63,0,33.53
"2,163",4,1,4,"19,262",47,"6,718",0,"25,933","3,728","22,205",1450,"20,754",21132,0,108.63,0,33.41
"2,164",4,1,5,"19,962",48,"6,910",0,"26,824","4,252","22,573",1450,"21,122",21417,0,108.63,0,33.76
"2,165",4,1,6,"22,626",50,"7,031",0,"29,607","5,517","24,090",1450,"22,640",22779,0,108.63,0,37.74
"2,166",4,1,7,"25,826",54,"6,888",127,"32,787","5,374","27,412",1450,"25,962",26026,0,108.63,0,48.26
"2,167",4,1,8,"25,715",54,"6,647",127,"32,435","4,778","27,657",1450,"26,207",26302,0,108.63,0,53.61
"2,168",4,1,9,"25,066",53,"6,793",0,"31,806","5,287","26,519",1450,"25,068",25169,0,108.63,0,48.93
"2,169",4,1,10,"24,493",53,"6,873",0,"31,313","5,489","25,824",1450,"24,374",24435,0,108.63,0,44.66
"2,170",4,1,11,"23,292",52,"7,157",0,"30,397","5,168","25,230",1450,"23,779",23829,0,108.63,0,43.44
"2,171",4,1,12,"22,728",51,"7,190",0,"29,867","5,123","24,744",1450,"23,294",23432,0,108.63,0,40.57
"2,172",4,1,13,"22,027",50,"7,301",0,"29,278","5,249","24,029",1450,"22,579",22727,0,108.63,0,38.43
"2,173",4,1,14,"21,630",49,"7,376",0,"28,957","5,347","23,610",1450,"22,159",22311,0,108.63,0,36.25
"2,174",4,1,15,"21,154",48,"7,476",0,"28,581","5,307","23,274",1450,"21,824",21992,0,108.63,0,36.77
"2,175",4,1,16,"20,417",48,"7,396",0,"27,765","5,083","22,682",1450,"21,232",21540,0,108.63,0,35.59
"2,176",4,1,17,"21,025",49,"7,366",0,"28,342","5,340","23,002",1450,"21,551",21775,0,108.63,0,37.17
"2,177",4,1,18,"22,155",49,"7,358",0,"29,464","5,555","23,909",1450,"22,459",22609,0,108.63,0,38.51
"2,178",4,1,19,"22,813",51,"7,263",0,"30,025","5,630","24,395",1450,"22,944",23064,0,108.63,0,40.42
"2,179",4,1,20,"23,920",52,"7,165",0,"31,032","5,704","25,328",1450,"23,878",23921,0,108.63,0,52.18
"2,180",4,1,21,"24,223",52,"7,129",0,"31,300","5,771","25,529",1450,"24,079",24130,0,108.63,0,48.85
"2,181",4,1,22,"23,370",51,"7,197",0,"30,516","5,647","24,869",1450,"23,419",23518,0,108.63,0,45.34
